date,price,total_volume,market_cap
2021-09-30,0.04971329743524093,49651.85875947262,0.0
2021-10-01,0.050172957383196604,50626.60169640208,0.0
2021-10-02,0.04996640734100314,47068.90234772127,0.0
2021-10-03,0.05041495093155353,47312.836320215516,0.0
2021-10-04,0.05026521416244303,55076.29133100497,0.0
2021-10-05,0.04980206195636545,49995.40103118935,0.0
2021-10-06,0.04780226933316293,45405.94443962763,0.0
2021-10-07,0.048306564502825326,46180.20566347431,0.0
2021-10-08,0.04843153336265493,45626.791586954205,0.0
2021-10-09,0.0476071693305513,45293.11241660701,0.0
2021-10-10,0.047491287658579455,46105.88036343515,0.0
2021-10-11,0.04489591595963888,42508.856676918986,0.0
2021-10-12,0.043887207530704096,41027.67420420638,0.0
2021-10-13,0.05083613677146898,38241.826521899384,0.0
2021-10-14,0.04573071861878115,45881.62587445845,0.0
2021-10-15,0.047984613892516736,52941.68314468259,0.0
2021-10-16,0.04799047714235065,53923.56526641234,0.0
2021-10-17,0.04847853317511754,55299.13750189897,0.0
2021-10-18,0.0478497256943131,53766.25527592513,0.0
2021-10-19,0.0468367535588925,55194.673874294385,0.0
2021-10-20,0.04951034954612302,60514.92730642109,0.0
2021-10-21,0.04790095973204027,53263.47456909017,0.0
2021-10-22,0.04758630774168839,58293.07613497274,0.0
2021-10-23,0.04819698287547079,56873.207089022915,0.0
2021-10-24,0.0484254767497354,53482.879064206936,0.0
2021-10-25,0.04868934898455748,52339.8845353846,0.0
2021-10-26,0.04988407150007992,58190.837422814046,0.0
2021-10-27,0.049939318862052925,55602.109519684804,0.0
2021-10-28,0.046816345179648666,52781.81028657149,0.0
2021-10-29,0.04599148007703293,50722.12554482808,0.0
2021-10-30,0.047332855444480175,59424.67709460668,0.0
2021-10-31,0.04792388681339972,53623.010768893,0.0
2021-11-01,0.047807027874512076,51051.12960184796,0.0
2021-11-02,0.04704457482144411,59046.18028476448,0.0
2021-11-03,0.047510520413989746,52200.10191876149,0.0
2021-11-04,0.04553754946503367,50741.58835928113,0.0
2021-11-05,0.04864548278332733,56360.142170010025,0.0
2021-11-06,0.0476520955253023,51504.38861436356,0.0
2021-11-07,0.0485032699675688,50401.159268456795,0.0
2021-11-08,0.047153289273838085,55157.05558787687,0.0
2021-11-09,0.04550997541343676,49478.530373142465,0.0
2021-11-10,0.04619175595018817,49498.999297638016,0.0
2021-11-11,0.04307994423819432,46602.76489072674,0.0
2021-11-12,0.04700821802969153,51315.2176742268,0.0
