date,price,total_volume,market_cap
2021-01-01,0.36615307534318475,104906.51171763736,17722168.40893013
2021-01-02,0.35920938355292975,156901.15679920375,17396013.185743336
2021-01-03,0.3709922226357099,187488.86241517347,17878664.161746725
2021-01-04,0.42652008628096955,297164.0290620809,21130506.12500623
2021-01-05,0.41901202823431616,282557.6615746068,20220078.20520924
2021-01-06,0.4527197495855847,354894.4090881468,21815790.409896404
2021-01-07,0.4997662670937171,437019.41282097396,23886725.677236803
2021-01-08,0.5025062699832747,337458.4008052718,24490791.473273613
2021-01-09,0.4938806409738622,283594.91706288315,23911386.61277882
2021-01-10,0.498973016247955,297409.69159022503,24150783.97790298
2021-01-11,0.42657376130714986,244029.1747132269,20771958.276676673
2021-01-12,0.3764930138560742,168403.17288341693,18175434.25419548
2021-01-13,0.3780468153304674,331065.6489138136,18194625.60211854
2021-01-14,0.528195526933023,816202.7678387512,25769522.591192868
2021-01-15,0.5599016019006731,361092.0669567255,26945500.087324727
2021-01-16,0.5346530375398983,386782.2347663211,25855570.038814474
2021-01-17,0.4778800386508478,274564.2512396953,23099259.808870297
2021-01-18,0.5005220128732369,336244.99437373126,24261788.723704163
2021-01-19,0.5818548129090169,369087.4261341403,28156243.922432303
2021-01-20,0.5666911078393024,498746.9116293619,27144292.311944414
2021-01-21,0.6291901344513208,538626.8581742648,30151852.741460487
2021-01-22,0.5393083325263194,305631.79393558315,26266258.576748084
2021-01-23,0.5862335933368686,320069.68304584577,28223799.401975673
2021-01-24,0.5868555442168244,318843.87894398184,28422580.26779747
2021-01-25,0.6713142834286226,382590.73748411867,32454873.95045993
2021-01-26,0.6985688086024459,568782.6496722556,33920213.994965725
2021-01-27,1.135063463364621,4529749.405837609,56462798.62001767
2021-01-28,1.0246031221094558,2386063.8307596813,49697417.18979686
2021-01-29,1.016211707639169,901285.1564638225,50254132.120521866
2021-01-30,0.9841582579176449,827768.3317208308,47675359.807325065
2021-01-31,0.9677521197366796,646012.8144484867,46889729.813127354
2021-02-01,0.9945993995328893,646542.8247868465,48311930.662925005
2021-02-02,0.7974199229377587,1345283.0374148276,38748137.4686889
2021-02-03,0.7353006104831935,628071.0675879725,35633175.23859035
2021-02-04,0.836923996818928,798197.6494533379,40271998.478527784
2021-02-05,0.6986691751938998,589347.9957626754,34187999.872365125
2021-02-06,0.7340974181566187,500823.88209130685,35517996.83704925
2021-02-07,0.6981330677824946,513110.0775582171,33759527.053400345
2021-02-08,0.6817060925261194,476345.2324082681,32885255.283946335
2021-02-09,0.7364161775645491,980151.2748309955,36989397.133916244
2021-02-10,0.8265342472046091,859707.0525501295,40210871.44210707
2021-02-11,0.774115692861488,729808.2696597311,37576351.209922336
2021-02-12,0.8686376797257732,950141.3138286072,42179166.448817894
2021-02-13,0.8491998248419964,925210.8205449644,41038864.245245196
2021-02-14,0.7566443613478746,1314868.0491342086,36420616.274443924
2021-02-15,0.7484255354005078,523407.20428595,36280637.02533212
2021-02-16,0.6606152425424029,877619.5237200172,32067150.32690952
2021-02-17,0.6496957359691359,600151.9055720584,31476288.864419557
2021-02-18,0.632844086762983,1075395.4122626032,30615792.935241796
2021-02-19,0.6905934234726518,969161.2051047579,34455058.99397533
2021-02-20,0.6253339378854821,873523.3439495037,30146542.121159155
2021-02-21,0.6025115464104341,635994.2705515759,28998771.6963474
2021-02-22,0.6257028791116181,591374.2896778836,30288384.312008154
2021-02-23,0.5511272981187118,417942.1153491485,26579452.02356178
2021-02-24,0.5327898041462613,498563.8251399101,25726337.95808858
2021-02-25,0.598485266448599,454834.68631680845,28840912.026782762
2021-02-26,0.5453590340930792,412903.97038748866,26513532.3849852
2021-02-27,0.5414177730531468,367203.089409276,26226047.195947565
2021-02-28,0.5787920798977491,159906.53390852918,27927622.879356034
2021-03-01,0.5000143881726923,330180.17288778955,24369372.860504
2021-03-02,0.6794132640079381,645320.9561057431,32882952.025366817
2021-03-03,0.6024028439183033,392825.7123943108,29157609.957077205
2021-03-04,0.5984770221708466,1641386.071825161,29016587.306722827
2021-03-05,0.5787271280230311,636649.1033517598,28004872.14262931
2021-03-06,0.56567870097877,589584.5696953435,26888312.30518733
2021-03-07,0.6317612000857986,361278.5224232864,30577862.473651137
2021-03-08,0.6587583171114404,535758.6312761094,31859941.025458273
2021-03-09,0.6130920387669035,531123.939354415,29610250.1587777
2021-03-10,0.6990439532026923,1110752.9088487346,33834413.79617235
2021-03-11,0.6293307618816573,402921.248892537,30518231.710697323
2021-03-12,0.6136109537897573,476439.7080458776,29744838.010205273
2021-03-13,0.6769374490471375,1134880.5030477718,31899475.353192598
2021-03-14,0.7649669603807371,770964.6109596804,37040620.57896647
2021-03-15,0.7763639267801776,642192.5377223428,37681933.34555237
2021-03-16,0.7567188005421255,769033.258162589,36706723.109534636
2021-03-17,0.7803541631877103,898474.9347006207,37708328.78222417
2021-03-18,0.886646166408344,709641.5581005022,42467775.92483812
2021-03-19,0.7863026328984964,511485.9934152167,38082412.462149136
2021-03-20,0.8467749657493095,733565.5190426583,40626636.519806206
2021-03-21,0.8517975262352213,653622.3047695754,41487786.65353915
2021-03-22,0.8927545471891244,1012963.533128996,43217349.57184871
2021-03-23,0.938659984909355,531262.3770823815,45433838.44438395
2021-03-24,0.9016377019530994,750682.6624003467,43621442.500801176
2021-03-25,0.7733273550573946,911539.0878263369,37429803.39224056
2021-03-26,0.913686730951123,1117866.31954477,44294765.48029389
2021-03-27,1.0912649650533977,726858.936675879,52832908.91299132
2021-03-28,1.235736497399214,1111713.0636733766,59947668.07075236
2021-03-29,1.2601849117736423,731021.6790322152,61527458.73754915
2021-03-30,1.4038850895064454,1155109.620934559,69376453.35976359
2021-03-31,1.3213250699262138,1243001.7431077631,63907169.94318024
2021-04-01,1.4240016321409958,1063256.369847741,69022752.4156512
2021-04-02,1.4900590429202913,878232.4574619954,72203105.04615389
2021-04-03,1.780828069716394,1238000.6536017156,86293139.75134405
2021-04-04,1.5274567548842364,522826.1375152175,74436258.88860168
